Date,Close,High,Low,Open,Volume,returns,volatility_20,volatility_60,rsi_14,atr_14,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_position,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,momentum_5,momentum_10,momentum_20,high_20,low_20,price_position,trend_20_50,trend_50_200,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10
2010-10-29,1.377808928489685,1.3941168785095217,1.38089120388031,1.377695083618164,0,0.0,0.1212039940662279,0.1196922126819506,40.89237011255562,0.019031516143253904,1.3888493597507476,0.009777598253309053,1.4084045562573657,1.3692941632441296,0.02816028443880708,0.21771106321211967,1.3888493597507476,1.3344179916381835,1.3137531012296677,1.385499716354072,1.3729163238885629,0.012583392465509213,0.017753117550195718,-0.005169725084686504,-0.009975369088913277,-0.0208876030478633,0.011449484185134251,1.4148073196411133,1.363902926445007,0.2731788195786148,0.04079034339588161,0.015729660610638074,-0.0055125989439264,-0.0068118389124068,0.0003486567540382,-0.0033177572614473,0.0074724043100158
2010-11-01,1.397506833076477,1.4011685848236084,1.386616349220276,1.3937671184539795,0,0.014195311128468,0.1249786770895969,0.1219778728696864,53.96908532959822,0.019289859703608952,1.3898399472236633,0.009589840627546073,1.4090196284787555,1.3706602659685712,0.027599841684512523,0.6998700017701852,1.3898399472236633,1.3369480609893798,1.3136655974388123,1.3873469650805959,1.3747378431975437,0.012609121883052188,0.01672431841676701,-0.004115196533714824,0.002221995006303157,0.0007686441668368627,0.014380358683056649,1.4148073196411133,1.363902926445007,0.6601376525993126,0.03956166120256155,0.017723280259420715,0.0,-0.0055125989439264,-0.0068118389124068,0.0019503246474671,-0.0076818729058569
2010-11-02,1.3910914659500122,1.4047904014587402,1.3883682489395142,1.391207575798035,0,-0.004601149220226,0.1228627218405705,0.122050986325864,49.75453481568169,0.019612056868416956,1.3910240650177002,0.008005645924318181,1.4070353568663365,1.3750127731690638,0.023020869661852513,0.5021047936965123,1.3910240650177002,1.3394998168945313,1.3135798925161362,1.3879230421374291,1.3759492227283485,0.0119738194090806,0.015774218615229728,-0.0038003992061491285,-0.002726552134498683,-0.0017944793370981982,0.017319144436252598,1.4148073196411133,1.3704450130462646,0.46540530663356067,0.038465289411253156,0.019732278581659823,0.014195311128468,0.0,-0.0055125989439264,0.0003486567540382,-0.002036708965121
2010-11-03,1.4036072492599487,1.4059555530548096,1.399364709854126,1.4030951261520386,0,0.0089568631604896,0.1200992364296081,0.1228424680737177,52.65237217389389,0.019230970314570866,1.3920347392559052,0.008263434859767042,1.4085616089754391,1.3755078695363712,0.023744909884028068,0.8501119752388867,1.3920347392559052,1.3423060393333435,1.3135824531316758,1.3903359970793552,1.377997965540345,0.012338031539010252,0.015086981199985833,-0.0027489496609755804,0.013123797033313789,0.02161552592460958,0.014611519353974867,1.4148073196411133,1.3704450130462646,0.7475318295900983,0.037047214618254554,0.021866603145610286,-0.004601149220226,0.014195311128468,0.0,-0.0068118389124068,-0.0142244514593835
2010-11-04,1.4127286672592163,1.4282041788101196,1.4105168581008911,1.413207769393921,0,0.0064775297854773,0.1202691398845347,0.109415140640214,52.152731021225115,0.019696371895926372,1.3930710911750794,0.009470618864489435,1.4120123289040583,1.3741298534461006,0.02719349765990989,1.0189094916976333,1.3930710911750794,1.3452326154708862,1.3136620754003525,1.3937810232608723,1.3805706102353037,0.01321041302556858,0.014711667565102381,-0.0015012545395338018,0.025344398666228285,0.01175388144881917,0.014890096357303984,1.4282041788101196,1.3704450130462646,0.7320682986632103,0.03556148962939609,0.024032466691186416,0.0089568631604896,-0.004601149220226,0.014195311128468,-0.0055125989439264,0.0161774119235089
2010-11-05,1.422798991203308,1.423001408576965,1.403311848640442,1.4228191375732422,0,0.007102992808711,0.1223648414997329,0.1098448789382863,60.32599459539212,0.019430892808096782,1.3945712208747865,0.011568615922414666,1.4177084527196158,1.3714339890299572,0.03318185761830906,1.1100075090622816,1.3945712208747865,1.348275635242462,1.3138426041603088,1.3982453260212473,1.3836986385938457,0.014546687427401617,0.01467867153756223,-0.0001319841101606132,0.03265333950400495,0.022352241301553777,0.021541263356409157,1.4282041788101196,1.3704450130462646,0.9064185305426619,0.034336885145891616,0.026207881349805895,0.0064775297854773,0.0089568631604896,-0.004601149220226,0.0,-0.0033177572614473
2010-11-08,1.407578468322754,1.4081135988235474,1.3893907070159912,1.4075981378555298,0,-0.0107552224515508,0.1288728098879225,0.1120584687694587,54.993475390774314,0.020242180143083877,1.395062106847763,0.011914212277030867,1.4188905314018248,1.3712336822937015,0.03416109496071623,0.7626351030172773,1.395062106847763,1.3509192776679992,1.3139169991016388,1.399681194067633,1.3854675149426796,0.014213679124953416,0.014585673055040467,-0.0003719939300870518,0.007206859392669296,0.009444868004554241,0.007023891225675261,1.4282041788101196,1.3704450130462646,0.6429015167619846,0.03267614128355967,0.02816180823572556,0.007102992808711,0.0064775297854773,0.0089568631604896,0.014195311128468,0.0019503246474671
2010-11-09,1.3869625329971311,1.3971943855285645,1.3828389644622805,1.385809302330017,0,-0.0147547016301077,0.1374017948235132,0.1169135475912564,54.62945972936141,0.020019071442740306,1.3950091660022736,0.011949444851805146,1.418908055705884,1.3711102762986633,0.034263416020553036,0.3316525766482167,1.3950091660022736,1.3533266830444335,1.3138636916875839,1.3977244769798636,1.3855782570249968,0.012146219954866755,0.014097782435005726,-0.0019515624801389707,-0.002968124709227027,-0.00568658409696432,-0.0007628246567398245,1.4282041788101196,1.3704450130462646,0.28597227353312904,0.030800015606040843,0.030035833706738346,-0.0107552224515508,0.007102992808711,0.0064775297854773,-0.004601149220226,0.0003486567540382
2010-11-10,1.377201795578003,1.3820935487747192,1.3675026893615725,1.3770312070846558,0,-0.0070623717178886,0.1391978260727207,0.1178593766361834,42.55261832970128,0.01918072359902515,1.3942846775054931,0.012583601923150063,1.4194518813517933,1.369117473659193,0.036100524164587,0.16061223901117827,1.3942846775054931,1.3554961276054383,1.3137991744279862,1.3945671413795773,1.3849577783774547,0.009609363002122562,0.013200098548429094,-0.0035907355463065324,-0.01881256576287138,-0.0059356610243053165,-0.01041162445377064,1.4282041788101196,1.3675026893615725,0.15978366106900505,0.028615758547814618,0.03173769171807139,-0.0147547016301077,-0.0107552224515508,0.007102992808711,0.0089568631604896,-0.0068118389124068
2010-11-11,1.3775622844696045,1.3819025754928589,1.3661761283874512,1.377201795578003,0,0.0002617203384276,0.1383837835162915,0.1177142227940914,44.305805508127285,0.019581828798566497,1.3933264911174774,0.013106666845886851,1.4195398248092512,1.3671131574257036,0.037626979546983505,0.19930938900724404,1.3933264911174774,1.3574414730072022,1.3138145118951798,1.3919510095472738,1.3844099639960572,0.007541045551216596,0.012068287948986595,-0.004527242397769998,-0.02489252437825651,-0.00017901177367962706,-0.013720463134870298,1.4282041788101196,1.3661761283874512,0.18356462930184556,0.02643577555559551,0.03320633218542435,-0.0070623717178886,-0.0147547016301077,-0.0107552224515508,0.0064775297854773,-0.0055125989439264
2010-11-12,1.3621008396148682,1.377201795578003,1.357994556427002,1.361655831336975,0,-0.0112872337256286,0.1397215824304658,0.1200410837393019,38.1926908793704,0.019836263997214134,1.391071432828903,0.014408906708611127,1.4198892462461254,1.3622536194116808,0.041432542912074634,-0.002650787459143277,1.391071432828903,1.3590316104888915,1.313784977197647,1.387358675711519,1.3827574362142512,0.004601239497267873,0.010574878258642851,-0.0059736387613749786,-0.04266108702895943,-0.011400774483320886,-0.032050242679338314,1.4282041788101196,1.357994556427002,0.0584860457653393,0.02357547984368491,0.034439907653501356,0.0002617203384276,-0.0070623717178886,-0.0147547016301077,0.007102992808711,0.0
2010-11-15,1.3693190813064575,1.3747026920318604,1.359194278717041,1.3695628643035889,0,0.005285352456961,0.1398523854036177,0.11896059470468,41.09135694200147,0.01992810623986374,1.389715713262558,0.01513512657650859,1.4199859664155752,1.3594454601095407,0.04356323075883405,0.16309115663825638,1.389715713262558,1.3606298422813417,1.3138042360544204,1.3845833534953558,1.3817620024895647,0.002821351005791062,0.009024172808072493,-0.006202821802281431,-0.027180997633393433,-0.020170027868820384,-0.019416887276250017,1.4282041788101196,1.357994556427002,0.1612959092367746,0.02137676984391912,0.03564123553715026,-0.0112872337256286,0.0002617203384276,-0.0070623717178886,-0.0107552224515508,0.014195311128468
2010-11-16,1.357478380203247,1.3653181791305542,1.3542062044143677,1.3576072454452517,0,-0.0086847488263138,0.1424845391077854,0.1198039522449309,40.423602459100096,0.019658539976392424,1.3879100203514099,0.01671963348077405,1.421349287312958,1.3544707533898617,0.04818650556767591,0.04497148243177503,1.3879100203514099,1.3620426964759826,1.313700588941574,1.3804133576042623,1.3799632156070054,0.0004501419972569032,0.007309366645909375,-0.006859224648652472,-0.021258074455818843,-0.024163102548982907,-0.02591422169783686,1.4282041788101196,1.3542062044143677,0.04421980217160164,0.018991566081117517,0.036798421148122484,0.005285352456961,-0.0112872337256286,0.0002617203384276,-0.0147547016301077,-0.004601149220226
2010-11-17,1.3490543365478516,1.3553073406219482,1.3465473651885986,1.3493820428848269,0,-0.0062249909681423,0.1355298144685923,0.1207380260177246,40.20105606024044,0.01926388910838531,1.386667263507843,0.018629683005599314,1.4239266295190416,1.3494078974966444,0.05373944707823251,-0.004744591583852116,1.386667263507843,1.3636678504943847,1.3135692274570465,1.3755888928263529,1.3776736689551867,-0.002084776128833843,0.0054305380909607315,-0.007515314219794574,-0.020438151562486184,-0.03886622325501676,-0.018090811186767808,1.4282041788101196,1.3465473651885986,0.030701312579654798,0.01686584677135272,0.038139309288117706,-0.0086847488263138,0.005285352456961,-0.0112872337256286,-0.0070623717178886,0.0089568631604896
2010-11-18,1.355399250984192,1.3667924404144287,1.3545180559158323,1.3547749519348145,0,0.0046922055581279,0.1217525430428549,0.1209326379802187,42.67982112511741,0.01936604295458106,1.384621399641037,0.019728560388993722,1.4240785204190245,1.3451642788630496,0.056993371311777674,0.1296974021334606,1.384621399641037,1.3653117537498474,1.3135053426027299,1.372482794081405,1.3760237120318504,-0.0035409179504453103,0.003636246882679523,-0.007177164833124833,-0.016088589049856217,-0.040580627832977445,-0.029303726272825625,1.4282041788101196,1.3465473651885986,0.10840351714704075,0.014143030584886862,0.03944134025710344,-0.0062249909681423,-0.0086847488263138,0.005285352456961,0.0002617203384276,0.0064775297854773
2010-11-19,1.365728497505188,1.3730982542037964,1.360970139503479,1.3659336566925049,0,0.0075919229732363,0.1256724408319853,0.1215757813358734,38.9427559820679,0.01896171058927257,1.3833232462406158,0.020089741118619518,1.4235027284778548,1.3431437640033768,0.05809124128642043,0.2810480902722949,1.3833232462406158,1.3672401356697081,1.3135165160894393,1.3714436715312177,1.3752611035327325,-0.0038174320015147423,0.0021455111058406697,-0.005962943107355412,0.0026632814434983665,-0.04011142406690471,-0.018655762995043457,1.4282041788101196,1.3465473651885986,0.2348993484547882,0.011763193715074616,0.04090060453918998,0.0046922055581279,-0.0062249909681423,-0.0086847488263138,-0.0112872337256286,0.007102992808711
2010-11-22,1.3744381666183472,1.3786447048187256,1.3610072135925293,1.3744947910308838,0,0.0063570574436703,0.1279698992259383,0.1219277379763881,44.296560249926095,0.0190485204969133,1.3823247313499452,0.020005891505755075,1.4223365143614553,1.342312948338435,0.05789056956600284,0.4014469721415654,1.3823247313499452,1.3692949318885803,1.3135871887207031,1.3719043630830836,1.375200145241619,-0.003295782158535321,0.0010572524529654712,-0.004353034611500792,0.0037384166932119545,-0.023544194835472432,-0.014321698643412706,1.4282041788101196,1.3465473651885986,0.341561226709412,0.009515699764837127,0.04240886607772931,0.0075919229732363,0.0046922055581279,-0.0062249909681423,0.005285352456961,-0.0107552224515508
2010-11-23,1.3601926565170288,1.3613591194152832,1.3400874137878418,1.3601926565170288,0,-0.0104186926016284,0.1324065637060203,0.1231315369053676,35.30542482520869,0.020440425191606732,1.3805896282196044,0.020360036565700356,1.4213097013510052,1.3398695550882036,0.05898939452980395,0.24954647506702646,1.3805896282196044,1.3707547831535338,1.3135046076774597,1.3701025620729215,1.3740884793905945,-0.00398591731767306,4.8618498837764614e-05,-0.004034535816510825,0.001999498742201178,-0.019301081206753667,-0.024877908082273414,1.4282041788101196,1.3400874137878418,0.22816591966470817,0.0071747661849808075,0.043585820058373415,0.0063570574436703,0.0075919229732363,0.0046922055581279,-0.0086847488263138,-0.0147547016301077
2010-11-24,1.3386342525482178,1.3418855667114258,1.3289920091629028,1.338777780532837,0,-0.0159764692246806,0.1412074408961739,0.128048905310228,26.86865333701519,0.020912119320460665,1.3782500803470612,0.02236478870409707,1.4229796577552554,1.333520502938867,0.06490778131778621,0.05716295464501674,1.3782500803470612,1.3715439939498901,1.3133943176269531,1.3652612836845053,1.371462240322418,-0.006200956637912647,-0.0012012965285123182,-0.004999660109400329,-0.007723991330325641,-0.028004278787335357,-0.0337737159055288,1.4282041788101196,1.3289920091629028,0.09718811129321407,0.004889443158041296,0.04427434742370595,-0.0104186926016284,0.0063570574436703,0.0075919229732363,-0.0062249909681423,-0.0070623717178886
2010-11-25,1.3357912302017212,1.3375064134597778,1.3289036750793457,1.3357912302017212,0,-0.0021260816094959,0.1405103420725588,0.127046095949986,21.553612379510696,0.020200763429914153,1.376149195432663,0.02429833944297167,1.4247458743186063,1.3275525165467197,0.0706270498100527,0.0847662211067737,1.376149195432663,1.372229676246643,1.3133425307273865,1.3607274293025386,1.3688199432365542,-0.008092513934015555,-0.002579540009612966,-0.005512973924402588,-0.01446660145948342,-0.03032244330350997,-0.030496027002831605,1.4282041788101196,1.3289036750793457,0.06936072692087449,0.002856314255453851,0.04483761405841502,-0.0159764692246806,-0.0104186926016284,0.0063570574436703,0.0046922055581279,0.0002617203384276
2010-11-26,1.3339736461639404,1.3350600004196167,1.3204457759857178,1.3342229127883911,0,-0.0013616062857695,0.14039439325389,0.1270953876228311,23.62400488012426,0.018910561289106047,1.3739574313163758,0.026054318095997113,1.42606606750837,1.3218487951243816,0.07585189323088334,0.11634204928032314,1.3739574313163758,1.3727571535110474,1.3132048618793488,1.3566114626658314,1.3662387360099124,-0.009627273344080978,-0.003989086676506569,-0.005638186667574409,-0.023251218232068105,-0.02064986132662594,-0.03181521139785004,1.4282041788101196,1.3204457759857178,0.12553888906712038,0.0008743555276753412,0.0453488205537651,-0.0021260816094959,-0.0159764692246806,-0.0104186926016284,0.0075919229732363,-0.0112872337256286
2010-11-29,1.3238019943237305,1.3297518491744995,1.306796669960022,1.324275255203247,0,-0.0076542965830683,0.1286913553668456,0.127843926612002,25.535416295346863,0.01908466645649498,1.3702721893787384,0.02770815546994566,1.4256885003186297,1.314855878438847,0.08088365416657292,0.08071735318674493,1.3702721893787384,1.37314532995224,1.3130210584402084,1.351563852151662,1.3630952736221058,-0.011531421470443837,-0.005497553635294023,-0.006033867835149814,-0.03684136072792665,-0.03324067239266071,-0.05274023497294278,1.4282041788101196,1.306796669960022,0.14006814343505755,-0.0020923790882364512,0.045790789969092804,-0.0013616062857695,-0.0021260816094959,-0.0159764692246806,0.0063570574436703,0.005285352456961
2010-11-30,1.3103927373886108,1.315028190612793,1.2972524166107178,1.310152292251587,0,-0.0101810034004754,0.1312776123474448,0.1295981120523247,24.833513702843845,0.019591076033455983,1.3662372529506683,0.030273827471320687,1.4267849078933097,1.305689598008027,0.08863417362083538,0.038838328132107615,1.3662372529506683,1.373219301700592,1.3128095018863677,1.3452298344958078,1.3591913820024735,-0.013961547506665672,-0.007190352409568354,-0.006771195097097319,-0.03661240111083819,-0.03468610881860701,-0.058011087363180724,1.4282041788101196,1.2972524166107178,0.10034474188964436,-0.005084438254892798,0.04601566314642147,-0.0076542965830683,-0.0013616062857695,-0.0021260816094959,-0.0104186926016284,-0.0086847488263138
2010-12-01,1.2992074489593506,1.313456416130066,1.297706961631775,1.2994945049285889,0,-0.0085724679095736,0.1247046159173694,0.1270486295927243,22.709879926261763,0.019592719418661936,1.3610172629356385,0.03241596426821148,1.4258491914720615,1.2961853343992156,0.0952698107540298,0.02330730111196039,1.3610172629356385,1.372689504623413,1.3125339579582214,1.3381494674901988,1.354748127653683,-0.016598660163484213,-0.009072013960351528,-0.007526646203132686,-0.029453006684846517,-0.036949503246886395,-0.07437963885954768,1.4282041788101196,1.2972524166107178,0.014929408476808894,-0.008503191470803029,0.04583161167027616,-0.0101810034004754,-0.0076542965830683,-0.0013616062857695,-0.0159764692246806,-0.0062249909681423
2010-12-02,1.312490940093994,1.3211959600448608,1.3065063953399658,1.3125598430633545,0,0.0101723887684119,0.1293711493161131,0.1283855416843629,32.45524835791184,0.019765632493155345,1.3560053765773774,0.03174193194081719,1.4194892404590118,1.292521512695743,0.09363364626454612,0.1572795524503982,1.3560053765773774,1.3721573162078857,1.312328406572342,1.3342020017369367,1.3516179655800666,-0.017415963843129934,-0.01074080393690721,-0.0066751599062227236,-0.017443062644009633,-0.03165732226798934,-0.07095327608782087,1.423001408576965,1.2972524166107178,0.12118207267511427,-0.011771201042126922,0.045589891475267486,-0.0085724679095736,-0.0101810034004754,-0.0076542965830683,-0.0021260816094959,0.0046922055581279
